,City,Nation,Venue,Venue Latitude,Venue Longitude,Venue Category,Population,URL,Latitude,Longitude
50,Shanghai,China,Le Royal Club Lounge,31.23640406009433,121.47136389687614,Lounge,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
51,Shanghai,China,新都里無二 Shintori,31.221303150847525,121.4460362222833,Japanese Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
52,Shanghai,China,Jing'an Sculpture Park (静安雕塑公园),31.236194561575896,121.45887741599577,Sculpture Garden,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
53,Shanghai,China,Din Tai Fung (鼎泰丰),31.22890996956715,121.44626120067028,Dumpling Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
54,Shanghai,China,Din Tai Fung (鼎泰丰),31.22541425949042,121.44500690828966,Dim Sum Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
55,Shanghai,China,Hai Di Lao Hotpot (海底捞火锅),31.23205450877295,121.45024229600631,Hotpot Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
56,Shanghai,China,Rooster 2,31.232447016679533,121.44827384224376,Sports Bar,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
57,Shanghai,China,Bar Centrale,31.230856926080268,121.43632124241537,Italian Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
58,Shanghai,China,Vanke Mall (七宝万科广场),31.156517152143916,121.34554368084525,Shopping Mall,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
59,Shanghai,China,CHAR Bar,31.228208520310947,121.4955932865478,Hotel Bar,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
60,Shanghai,China,Din Tai Fung (鼎泰丰),31.23700683925969,121.50306565518031,Dumpling Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
61,Shanghai,China,Ultraviolet by Paul Pairet,31.24039829876376,121.48527145385742,Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
62,Shanghai,China,Long Museum West Bund (龙美术馆 西岸馆),31.185994588738264,121.45993982082146,Art Museum,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
63,Shanghai,China,Avocado Lady,31.214108501983333,121.44146829843521,Grocery Store,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
64,Shanghai,China,RAW Eatery and Wood Grill,31.230180325103706,121.43690433637506,Bistro,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
65,Shanghai,China,Bund Club,31.247146873393394,121.48866016293903,Lounge,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
66,Shanghai,China,Bella Napoli,31.21818159878254,121.44069305861373,Italian Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
67,Shanghai,China,Din Tai Fung (鼎泰丰),31.217779323149895,121.4531033027892,Dumpling Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
68,Shanghai,China,el Ocho,31.230430444871235,121.4552890876144,Cocktail Bar,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
69,Shanghai,China,Jing'an Park (静安公园),31.222094,121.446726,Park,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
70,Shanghai,China,Imperial Treasure Fine Chinese Cuisine (御寶軒),31.24255319848875,121.48438787590663,Chinese Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
71,Shanghai,China,Liquid Laundry,31.21761137866482,121.45109201725336,Gastropub,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
72,Shanghai,China,el Willy,31.233042404915437,121.48965749098183,Spanish Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
73,Shanghai,China,The Bull & Claw (公牛和爪子),31.21223951907087,121.44920827645973,Steakhouse,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
74,Shanghai,China,Qimin Organic Hot Pot Marketplace (齊民市集),31.224958859870327,121.44297973329328,Hotpot Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
75,Shanghai,China,Xujiahui Park (徐家汇公园),31.19885318203575,121.43806457519531,Park,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
76,Shanghai,China,8½ Otto e Mezzo BOMBANA,31.244344025671364,121.48375698650018,Italian Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
77,Shanghai,China,iapm Mall (环贸iapm商场),31.217374992650928,121.45360261201859,Shopping Mall,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
78,Shanghai,China,Starbucks Reserve (星巴克臻选),31.232401758676044,121.45768401798637,Coffee Shop,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
79,Shanghai,China,Lost Heaven (花马天堂),31.211745982747626,121.43330752606317,Yunnan Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
80,Shanghai,China,Fat Cow,31.23106775110486,121.43630479148261,Burger Joint,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
81,Shanghai,China,M on the Bund (米氏西餐庁),31.236473407450358,121.48630621468445,French Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
82,Shanghai,China,Heyday,31.207633159883912,121.43261611373468,Jazz Club,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
83,Shanghai,China,Century Park (世纪公园),31.21738925749389,121.54749870300293,Park,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
84,Shanghai,China,Uptown Records n' Beer,31.21179619880227,121.43886119127274,Music Store,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
85,Shanghai,China,Old Jesse Restaurant (老吉士酒家),31.20506370452074,121.43321653177094,Shanghai Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
86,Shanghai,China,Colca,31.20696721992066,121.44246010204022,Peruvian Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
87,Shanghai,China,Eason Restaurant (熠盛粤味),31.212349375403118,121.45218551922034,Chinese Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
88,Shanghai,China,Apple Pudong (Apple 浦东),31.23928246544077,121.4970602106349,Electronics Store,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
89,Shanghai,China,West Bund Art Center,31.169364907601302,121.45734872896483,Art Gallery,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
90,Shanghai,China,Bistro 321 Le Bec,31.204995611189318,121.42176019328646,French Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
91,Shanghai,China,Oriental Tower-Space Module 350m (太空舱),31.240492616564307,121.4955932865478,Scenic Lookout,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
92,Shanghai,China,Din Tai Fung (鼎泰丰),31.230922920964765,121.45849089768195,Dumpling Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
93,Shanghai,China,Lost Heaven Lounge (花马天堂酒吧),31.234360399778243,121.4864214622339,Lounge,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
94,Shanghai,China,La Creperie,31.210756034556955,121.44699147585835,Creperie,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
95,Shanghai,China,Garlic,31.206054301594207,121.44294306355334,Turkish Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
96,Shanghai,China,Bund Waterfront - 16 Pu.,31.23022194681119,121.49353163335934,Scenic Lookout,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
97,Shanghai,China,福1039,31.22035669443787,121.42479483134888,Chinese Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
98,Shanghai,China,Flair,31.23874957537522,121.49668410099349,Hotel Bar,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
99,Shanghai,China,IFC Mall (国际金融中心商场),31.23849205764194,121.49790197610854,Shopping Mall,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
100,Shanghai,China,Cobra Lily (镜花水月),31.222938721680773,121.4700219948888,Gastropub,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
101,Shanghai,China,Long Bar,31.235833243463592,121.48690891567877,Hotel Bar,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
102,Shanghai,China,Bar No.3,31.206588175647305,121.43303614728586,Cocktail Bar,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
103,Shanghai,China,Lotus Land South Asian Food (莲池南亚餐厅),31.209795511062925,121.46372292049148,Indian Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
104,Shanghai,China,Kerry Parkside (浦东嘉里城),31.215570031349927,121.55935795408271,Shopping Mall,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
105,Shanghai,China,Maya Mexican Restaurant (玛雅),31.22400849315833,121.45090609762256,Mexican Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
106,Shanghai,China,Kerry Sports,31.215612230729327,121.55962922295144,Gym,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
107,Shanghai,China,AJIYA,31.21348309726227,121.4446609402926,Japanese Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
108,Shanghai,China,Chicken & Egg,31.21930215016107,121.44774654928904,Diner,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
109,Shanghai,China,SEVE Italian Restaurant,31.218689987536553,121.43636616510281,Italian Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
110,Shanghai,China,Jian Guo 328 (建国328小馆),31.206790099680404,121.45286270565856,Shanghai Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
111,Shanghai,China,Yu Garden (豫园),31.228922449156435,121.48798249661922,Garden,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
112,Shanghai,China,Park Hyatt 87th Floor,31.236642179539977,121.50286653775339,Hotel Bar,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
113,Shanghai,China,Din Tai Fung (鼎泰丰),31.197096584065076,121.43310876890348,Dumpling Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
114,Shanghai,China,Southern Cross (南十字星),31.21554400615282,121.44692508054176,Cocktail Bar,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
115,Shanghai,China,酒池星座 Constellation,31.219493366306775,121.45066622230895,Cocktail Bar,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
116,Shanghai,China,Gentle Monster,31.220254552854094,121.45828401379443,Optical Shop,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
117,Shanghai,China,Premiere Cinemas (百美汇影城),31.225880068812547,121.44429777054302,Movie Theater,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
118,Shanghai,China,Fuxing Park (复兴公园),31.219004109824603,121.46462917327881,Park,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
119,Shanghai,China,Shanty (山缇),31.215548185207503,121.42473759758322,Speakeasy,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
120,Shanghai,China,Di Shui Dong (滴水洞),31.22311633578697,121.45569064537796,Hunan Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
121,Shanghai,China,M2F,31.204123,121.424411,Coffee Shop,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
122,Shanghai,China,Bites & Bottle-o,31.218709394306828,121.46869556442593,Restaurant,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
123,Shanghai,China,Big Movie,31.227975266555266,121.43981187147497,Video Store,24256800,https://en.wikipedia.org/wiki/Shanghai,31.228611111111,121.47472222222
124,Delhi,India,The Big Chill Cafe,28.552727889814417,77.24192322690806,Italian Restaurant,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
125,Delhi,India,Naturals Ice Cream,28.634455305513185,77.22213885818994,Ice Cream Shop,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
126,Delhi,India,The Lodhi Hotel,28.591668747194344,77.2381313007319,Hotel,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
127,Delhi,India,The Big Chill Cafe,28.60068629868818,77.22763621585838,Italian Restaurant,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
128,Delhi,India,PVR Director's Cut,28.540773094778803,77.15449924272153,Movie Theater,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
129,Delhi,India,Hauz Khas Village,28.55431076151011,77.19513960172755,Market,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
130,Delhi,India,Lodhi Gardens (लोधी बाग़) (Lodhi Gardens),28.591424087968747,77.22089907148106,Park,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
131,Delhi,India,Starbucks Coffee | स्टारबक्स कॉफी,28.55320124632601,77.08430528640747,Coffee Shop,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
132,Delhi,India,Delhi Golf Club,28.599967912739192,77.2332883430093,Golf Course,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
133,Delhi,India,Hard Rock Cafe New Delhi,28.529498002879468,77.20867399228605,American Restaurant,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
134,Delhi,India,The Big Chill Cafe,28.528201144658645,77.21774809752226,Restaurant,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
135,Delhi,India,Trident,28.501031692140103,77.08923585318402,Hotel,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
136,Delhi,India,Wenger's,28.633411895746676,77.21829192902194,Bakery,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
137,Delhi,India,National Gallery Of Modern Art | राष्ट्रीय आधुनिक कला दीर्घा,28.609411185365197,77.23458501532485,Art Gallery,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
138,Delhi,India,Khan Market | खान मार्केट (Khan Market),28.600342223094003,77.22692265405401,Market,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
139,Delhi,India,Connaught Place | कनॉट प्लेस (Connaught Place),28.6327309443951,77.22001768275413,Plaza,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
140,Delhi,India,HOTEL SARAVANA BHAVAN,28.62704114687105,77.21951363035465,South Indian Restaurant,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
141,Delhi,India,Amour Bistro,28.60156938620385,77.1859231921711,Café,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
142,Delhi,India,Select Citywalk,28.528677890971235,77.21913628745303,Shopping Mall,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
143,Delhi,India,Kunzum Travel Cafe,28.55368378469109,77.19436821261525,Art Gallery,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
144,Delhi,India,Big Yellow Door,28.693244735370346,77.20494771461874,Café,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
145,Delhi,India,Blue Tokai Coffee Roasters,28.51721449076931,77.20002132264182,Coffee Shop,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
146,Delhi,India,Library Bar,28.580116202772658,77.18979479443512,Cocktail Bar,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
147,Delhi,India,Maxims,28.552849276682906,77.24206544536278,Bakery,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
148,Delhi,India,Sagar Ratna,28.635487253836967,77.22064969494076,Indian Restaurant,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
149,Delhi,India,"Fitness First Platinum, Select City Walk",28.52861519410108,77.2183605563254,Gym / Fitness Center,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
150,Delhi,India,DLF Emporio,28.54321514883739,77.15685500566174,Shopping Mall,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
151,Delhi,India,L'Opera,28.599784379249712,77.2261441150033,Café,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
152,Delhi,India,DLF Promenade,28.542311335460592,77.15630114078522,Shopping Mall,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
153,Delhi,India,SODABOTTLEOPENERWALA,28.600140869804918,77.22627303643019,Irani Cafe,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
154,Delhi,India,Coast Cafe,28.55477945382934,77.19521437173087,Café,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
155,Delhi,India,Karim's | करीम | کریم (Karim's),28.64949759295152,77.2336908547362,Indian Restaurant,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
156,Delhi,India,DLF CyberHub,28.495341748490137,77.08874128087407,Plaza,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
157,Delhi,India,PVR IMAX,28.57425117273549,77.35362680402375,Movie Theater,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
158,Delhi,India,Diggin,28.55566501565905,77.21859020657992,Café,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
159,Delhi,India,Lantern's,28.64318296013676,77.17774563974753,Bar,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
160,Delhi,India,Olive Bar & Kitchen,28.526103185630244,77.1839758878834,Italian Restaurant,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
161,Delhi,India,DLF Chhatarpur Farms,28.490960800391036,77.17629766076672,Farm,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
162,Delhi,India,Spice Market,28.65728706392764,77.22259509232056,Food & Drink Shop,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
163,Delhi,India,HOTEL SARAVANA BHAVAN,28.632319466435003,77.21644531748599,South Indian Restaurant,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
164,Delhi,India,Big Chill,28.54275823739289,77.15644619500411,Italian Restaurant,11034555,https://en.wikipedia.org/wiki/Delhi,28.61,77.23
